run_id,prior_key,targets,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,is_baseline,data_granularity,data_time_col,data_geo_col,data_population_col,data_n_rows,data_n_time_periods,data_n_geos,qc_status_code,qc_severity_rank,qc_needs_review,qc_summary_short,qc_primary_review_check,qc_flagged_channels,qc_review_reason,qc_convergence_status,qc_baseline_status,qc_bayesianppp_status,qc_gof_status,qc_prior_posterior_shift_status,qc_roi_consistency_status,qc_r2,qc_mape,qc_wmape,qc_bayesian_ppp,qc_baseline_neg_prob,qc_report_full
"multi|google,meta,tiktok|0.051898|0.033445|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.051898, ""sigma"": 0.033445}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,Normal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,PASS,0,False,PASS,,,,PASS,PASS,PASS,PASS,PASS,PASS,0.9042,0.0473,0.0471,0.96,0.0,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed: No major quality issues were identified.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.00. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.96. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.9042, MAPE = 0.0473, and wMAPE = 0.0471. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: PASS
  Recommendation: The posterior distribution of the ROI is within a reasonable range, aligning with the custom priors you provided."
"multi|google,meta,tiktok|0.051898|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.051898, ""sigma"": 0.033445}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.051898,0.033445,LogNormal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,PASS,0,False,PASS,,,,PASS,PASS,PASS,PASS,PASS,PASS,0.8873,0.0541,0.0535,0.92,0.0,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed: No major quality issues were identified.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.00. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.92. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8873, MAPE = 0.0541, and wMAPE = 0.0535. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: PASS
  Recommendation: The posterior distribution of the ROI is within a reasonable range, aligning with the custom priors you provided."
"multi|google,meta,tiktok|0.103795|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,Normal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,PASS,0,False,PASS,,,,PASS,PASS,PASS,PASS,PASS,PASS,0.7097,0.0884,0.084,0.87,0.03,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed: No major quality issues were identified.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.03. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.87. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.7097, MAPE = 0.0884, and wMAPE = 0.0840. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: PASS
  Recommendation: The posterior distribution of the ROI is within a reasonable range, aligning with the custom priors you provided."
"multi|google,meta,tiktok|0.103795|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.103795,0.006689,LogNormal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,FAIL,2,False,FAIL:Baseline,Baseline,,"The posterior probability that the baseline is negative is 1.00. This high probability points to a statistical error and is a clear signal that the model requires adjustment. The model is likely over-crediting your treatments. Consider adjusting the model's settings, data, or priors to correct this issue.",PASS,FAIL,PASS,PASS,PASS,REVIEW,0.7176,0.0886,0.0849,0.74,1.0,"========================================
Model Quality Checks
========================================
Overall Status: FAIL
Summary: Failed: Quality issues were detected in your model. Follow recommendations to address any failed checks and review results to determine if further action is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: FAIL
  Recommendation: The posterior probability that the baseline is negative is 1.00. This high probability points to a statistical error and is a clear signal that the model requires adjustment. The model is likely over-crediting your treatments. Consider adjusting the model's settings, data, or priors to correct this issue.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.74. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.7176, MAPE = 0.0886, and wMAPE = 0.0849. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channels `google`, `snapchat`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
"multi|google,meta,tiktok|0.103795|0.016722|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.016722}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,Normal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,REVIEW,1,True,REVIEW:ROIConsistency,ROIConsistency,google,We've detected an unusually low ROI estimate (for channel `google`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context.,PASS,PASS,PASS,PASS,PASS,REVIEW,0.8177,0.069,0.0664,0.97,0.0,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed with reviews: Review is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.00. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.97. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8177, MAPE = 0.0690, and wMAPE = 0.0664. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channel `google`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
"multi|google,meta,tiktok|0.103795|0.016722|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.016722}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.103795,0.016722,LogNormal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,FAIL,2,False,FAIL:Baseline,Baseline,,"The posterior probability that the baseline is negative is 0.96. This high probability points to a statistical error and is a clear signal that the model requires adjustment. The model is likely over-crediting your treatments. Consider adjusting the model's settings, data, or priors to correct this issue.",PASS,FAIL,PASS,PASS,PASS,REVIEW,0.7931,0.0749,0.0726,0.83,0.96,"========================================
Model Quality Checks
========================================
Overall Status: FAIL
Summary: Failed: Quality issues were detected in your model. Follow recommendations to address any failed checks and review results to determine if further action is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: FAIL
  Recommendation: The posterior probability that the baseline is negative is 0.96. This high probability points to a statistical error and is a clear signal that the model requires adjustment. The model is likely over-crediting your treatments. Consider adjusting the model's settings, data, or priors to correct this issue.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.83. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.7931, MAPE = 0.0749, and wMAPE = 0.0726. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channels `google`, `snapchat`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
"multi|google,meta,tiktok|0.103795|0.033445|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.103795, ""sigma"": 0.033445}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,Normal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,REVIEW,1,True,REVIEW:ROIConsistency,ROIConsistency,"meta,google","We've detected an unusually low ROI estimate (for channels `meta`, `google`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context.",PASS,PASS,PASS,PASS,PASS,REVIEW,0.8949,0.0505,0.0499,0.94,0.0,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed with reviews: Review is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.00. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.94. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8949, MAPE = 0.0505, and wMAPE = 0.0499. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channels `meta`, `google`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
"multi|google,meta,tiktok|0.103795|0.033445|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.103795, ""sigma"": 0.033445}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.103795,0.033445,LogNormal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,REVIEW,1,True,REVIEW:ROIConsistency,ROIConsistency,google,We've detected an unusually low ROI estimate (for channel `google`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context.,PASS,PASS,PASS,PASS,PASS,REVIEW,0.8505,0.0629,0.0615,0.9,0.16,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed with reviews: Review is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.16. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.90. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8505, MAPE = 0.0629, and wMAPE = 0.0615. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channel `google`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
"multi|google,meta,tiktok|0.500000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 0.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 0.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 0.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.5,0.5,LogNormal,0.3,0.5,1.2,4,geometric,True,national,date,,,74,74,1,REVIEW,1,True,REVIEW:ROIConsistency,ROIConsistency,"meta,google,tiktok","We've detected an unusually low ROI estimate (for channels `meta`, `google`, `tiktok`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context.",PASS,PASS,PASS,PASS,PASS,REVIEW,0.8793,0.056,0.0551,0.91,0.01,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed with reviews: Review is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.01. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.91. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8793, MAPE = 0.0560, and wMAPE = 0.0551. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channels `meta`, `google`, `tiktok`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
"multi|google,meta,tiktok|0.500000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.0}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.5,1.0,LogNormal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,REVIEW,1,True,REVIEW:ROIConsistency,ROIConsistency,google,We've detected an unusually low ROI estimate (for channel `google`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context.,PASS,PASS,PASS,PASS,PASS,REVIEW,0.8917,0.0527,0.0522,0.94,0.0,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed with reviews: Review is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.00. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.94. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8917, MAPE = 0.0527, and wMAPE = 0.0522. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channel `google`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
"multi|google,meta,tiktok|0.500000|1.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.5, ""sigma"": 1.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",0.5,1.5,LogNormal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,PASS,0,False,PASS,,,,PASS,PASS,PASS,PASS,PASS,PASS,0.8947,0.0517,0.0514,0.95,0.0,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed: No major quality issues were identified.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.00. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.95. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8947, MAPE = 0.0517, and wMAPE = 0.0514. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: PASS
  Recommendation: The posterior distribution of the ROI is within a reasonable range, aligning with the custom priors you provided."
"multi|google,meta,tiktok|1.000000|0.500000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 0.5}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",1.0,0.5,LogNormal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,REVIEW,1,True,REVIEW:Baseline,Baseline,,"The posterior probability that the baseline is negative is 0.63. This indicates that the baseline time series occasionally dips into negative values. We recommend visually inspecting the baseline time series in the Model Fit charts, but don't be overly concerned. An occasional, small dip may indicate minor statistical error, which is inherent in any model.",PASS,REVIEW,PASS,PASS,PASS,REVIEW,0.8105,0.0709,0.069,0.84,0.63,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed with reviews: Review is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: REVIEW
  Recommendation: The posterior probability that the baseline is negative is 0.63. This indicates that the baseline time series occasionally dips into negative values. We recommend visually inspecting the baseline time series in the Model Fit charts, but don't be overly concerned. An occasional, small dip may indicate minor statistical error, which is inherent in any model.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.84. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8105, MAPE = 0.0709, and wMAPE = 0.0690. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channels `meta`, `google`, `tiktok`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
"multi|google,meta,tiktok|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 1.0, ""sigma"": 1.0}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}","google,meta,tiktok","google,meta,tiktok",1.0,1.0,LogNormal,0.3,0.5,1.2,4,geometric,False,national,date,,,74,74,1,REVIEW,1,True,REVIEW:ROIConsistency,ROIConsistency,"meta,google,tiktok","We've detected an unusually low ROI estimate (for channels `meta`, `google`, `tiktok`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context.",PASS,PASS,PASS,PASS,PASS,REVIEW,0.8742,0.0573,0.0563,0.98,0.01,"========================================
Model Quality Checks
========================================
Overall Status: PASS
Summary: Passed with reviews: Review is needed.

Check Results:
----------------------------------------
Convergence Check:
  Status: PASS
  Recommendation: The model has likely converged, as all parameters have R-hat values < 1.2.
----------------------------------------
Baseline Check:
  Status: PASS
  Recommendation: The posterior probability that the baseline is negative is 0.01. We recommend visually inspecting the baseline time series in the Model Fit charts to confirm this.
----------------------------------------
BayesianPPP Check:
  Status: PASS
  Recommendation: The Bayesian posterior predictive p-value is 0.98. The observed total outcome is consistent with the model's posterior predictive distribution.
----------------------------------------
GoodnessOfFit Check:
  Status: PASS
  Recommendation: R-squared = 0.8742, MAPE = 0.0573, and wMAPE = 0.0563. These goodness-of-fit metrics are intended for guidance and relative comparison.
----------------------------------------
PriorPosteriorShift Check:
  Status: PASS
  Recommendation: The model has successfully learned from the data. This is a positive sign that your data was informative.
----------------------------------------
ROIConsistency Check:
  Status: REVIEW
  Recommendation: We've detected an unusually low ROI estimate (for channels `meta`, `google`, `tiktok`) where the posterior point estimate falls into the extreme tail of your custom prior. Please review this result to determine if it is reasonable within your business context."
